opportunity_id,customer_id,product_id,account_manager_id,stage_id,contract_type_id,opportunity_type,expected_value,probability_percent,renewal_date,created_date
9469,1564,5,18,1,2,Renewal,157972,48,2025-06-27,2025-05-19
9470,1967,2,29,4,1,Renewal,30286,94,2025-09-06,2025-04-19
9471,1562,1,24,3,3,Renewal,55461,81,2025-06-09,2025-03-25
9472,1206,4,8,5,1,Renewal,106151,58,2025-10-07,2025-08-14
9473,1231,5,3,4,2,New,106314,95,2025-07-21,2025-05-30
9474,444,1,17,1,2,New,187257,18,2025-05-04,2025-02-05
9475,79,1,2,3,3,Renewal,174917,85,2025-04-25,2025-02-27
9476,1649,3,26,2,2,Expansion,208322,91,2025-06-14,2025-03-12
9477,1358,3,3,3,3,Renewal,111486,25,2025-08-09,2025-04-09
9478,1689,4,13,2,3,Renewal,14251,66,2025-09-17,2025-04-10
9479,689,4,11,4,1,New,228567,82,2025-04-01,2025-02-07
9480,1243,3,21,5,1,Renewal,87647,15,2025-04-13,2025-02-06
9481,282,3,22,1,3,New,237458,73,2025-08-06,2025-06-30
9482,1043,5,29,4,1,Renewal,73973,80,2025-06-26,2025-02-03
9483,716,3,20,5,3,Renewal,102792,62,2025-08-30,2025-04-03
9484,903,4,15,4,3,Expansion,209193,35,2025-05-15,2025-03-28
9485,1508,5,24,4,2,New,242760,36,2025-09-05,2025-04-15
9486,778,3,29,4,3,New,148022,35,2025-11-01,2025-08-20
9487,125,3,11,1,2,Renewal,213510,57,2025-08-17,2025-07-02
9488,142,4,22,5,3,Expansion,48230,66,2025-07-24,2025-04-29
9489,1642,3,2,2,1,New,90274,30,2025-07-25,2025-02-21
9490,180,5,20,5,3,Expansion,234983,76,2025-06-02,2025-03-08
9491,1713,4,5,2,2,Renewal,44656,75,2025-06-02,2025-03-14
9492,527,2,20,1,2,New,41647,32,2025-06-15,2025-03-16
9493,322,3,7,1,1,New,220104,70,2025-06-15,2025-03-20
9494,584,5,21,3,2,Renewal,241433,42,2025-07-07,2025-05-23
9495,208,2,22,4,2,New,175834,79,2026-02-24,2025-10-03
9496,733,3,9,5,1,Renewal,21906,55,2025-11-12,2025-08-28
9497,1568,2,27,5,3,New,232404,42,2025-09-02,2025-06-06
9498,1947,5,23,5,3,Expansion,194217,30,2025-07-01,2025-04-12
9499,288,1,12,2,3,New,53914,76,2025-06-28,2025-04-04
9500,312,1,3,5,2,Renewal,196738,23,2025-09-23,2025-07-12
9501,1309,3,12,4,1,Expansion,163664,75,2025-06-18,2025-01-22
9502,904,2,21,1,1,Renewal,68577,93,2026-01-26,2025-10-11
9503,1300,1,10,1,1,Expansion,225388,31,2025-12-13,2025-09-07
9504,404,1,22,1,3,Expansion,190437,39,2025-11-30,2025-09-20
9505,1960,3,29,3,1,Renewal,110078,93,2025-06-15,2025-04-26
9506,1952,4,21,2,2,Renewal,21351,38,2026-03-28,2025-10-12
9507,924,4,5,4,1,Renewal,211601,36,2025-07-07,2025-04-20
9508,1761,1,14,2,2,Renewal,161434,82,2025-05-23,2025-01-15
9509,1309,1,5,2,3,Expansion,36560,68,2025-07-30,2025-06-19
9510,203,1,11,2,2,New,45475,23,2025-10-25,2025-08-11
9511,1945,5,14,3,1,Expansion,51321,23,2025-08-21,2025-02-26
9512,1483,4,10,3,2,New,31914,34,2025-08-06,2025-04-27
9513,1064,1,6,5,1,New,193627,58,2026-02-14,2025-10-05
9514,775,2,11,2,2,New,218848,19,2025-09-25,2025-04-16
9515,1916,5,9,5,2,Renewal,147797,58,2026-02-10,2025-09-13
9516,151,1,1,5,1,Expansion,188378,84,2025-07-24,2025-05-05
9517,1532,2,1,4,3,New,114297,33,2025-12-06,2025-07-06
9518,178,4,20,3,2,Expansion,240198,29,2026-01-31,2025-10-11
9519,1353,1,29,4,3,New,28158,55,2025-12-13,2025-10-06
9520,1271,1,1,1,1,Renewal,220107,64,2026-01-06,2025-08-10
9521,1944,5,2,5,1,Renewal,135269,39,2025-09-25,2025-04-23
9522,1220,5,25,4,3,Expansion,177681,88,2025-06-02,2025-04-15
9523,710,5,28,5,3,Renewal,59785,61,2025-11-13,2025-06-16
9524,1315,5,11,5,2,Expansion,146594,53,2026-03-03,2025-10-04
9525,468,2,12,4,2,Expansion,239952,49,2025-07-23,2025-04-28
9526,1640,4,23,2,1,Expansion,76027,23,2025-07-16,2025-05-10
9527,442,5,20,1,1,New,160034,63,2026-01-29,2025-09-14
9528,1798,1,4,2,2,Expansion,105463,87,2025-11-18,2025-08-08
9529,1106,4,24,2,1,New,108867,73,2025-11-07,2025-08-27
9530,1151,3,5,5,1,Expansion,144596,32,2026-01-19,2025-07-23
9531,747,3,19,1,1,New,29516,13,2025-10-07,2025-04-26
9532,205,2,4,5,1,Expansion,244875,42,2025-10-09,2025-05-29
9533,428,2,2,2,3,Renewal,126878,39,2026-04-16,2025-10-20
9534,1201,5,21,2,2,New,206341,49,2025-04-15,2025-01-24
9535,1638,5,6,1,1,Renewal,49721,77,2025-05-27,2025-04-17
9536,1431,5,9,1,1,Renewal,206612,50,2025-06-09,2025-02-16
9537,420,5,8,3,1,Expansion,224274,40,2025-03-31,2025-01-01
9538,1236,3,27,5,1,New,202482,15,2025-04-23,2025-02-04
9539,1339,1,7,3,1,Renewal,54495,79,2026-04-16,2025-10-21
9540,1437,1,18,2,2,Renewal,68876,26,2025-11-14,2025-07-09
9541,32,5,10,5,2,Renewal,117320,95,2025-09-30,2025-05-31
9542,863,5,19,1,1,Renewal,246473,34,2025-11-20,2025-07-24
9543,651,2,4,3,2,Expansion,90476,41,2025-10-30,2025-06-03
9544,983,3,14,3,3,New,74460,29,2025-11-22,2025-09-01
9545,316,5,20,5,2,New,24357,45,2025-07-17,2025-05-04
9546,1327,4,4,1,1,New,41534,68,2025-04-14,2025-01-05
9547,971,5,14,3,1,Renewal,156385,46,2025-06-30,2025-04-13
9548,1918,2,9,1,3,New,221344,67,2025-12-04,2025-06-07
9549,1257,4,18,2,2,Renewal,117952,87,2025-11-30,2025-10-06
9550,1408,1,22,4,2,New,48017,16,2025-12-09,2025-09-06
9551,960,3,22,1,3,Renewal,130667,70,2026-02-16,2025-09-09
9552,1943,2,12,1,1,Renewal,193449,81,2025-07-05,2025-02-15
9553,1333,5,18,4,3,Renewal,126583,19,2025-07-30,2025-02-04
9554,1798,4,9,4,2,New,99397,37,2025-06-18,2025-02-10
9555,1360,4,20,4,1,Renewal,122965,58,2026-02-20,2025-10-19
9556,173,3,26,3,1,Renewal,74872,29,2025-12-17,2025-10-10
9557,307,3,15,3,1,Expansion,217767,62,2025-12-10,2025-07-30
9558,1389,1,6,5,3,Renewal,90384,62,2025-06-04,2025-02-21
9559,650,3,12,1,1,Expansion,221690,72,2025-10-14,2025-06-25
9560,754,5,7,5,3,Renewal,247649,77,2025-05-11,2025-03-19
9561,902,1,19,3,3,Expansion,120391,49,2025-09-18,2025-07-15
9562,1243,3,13,4,1,Renewal,66254,10,2026-01-08,2025-09-17
9563,565,3,8,4,2,Renewal,83561,84,2025-09-25,2025-04-26
9564,1561,4,19,1,3,Expansion,155966,74,2026-01-17,2025-08-31
9565,1123,2,17,3,3,New,35755,64,2026-03-28,2025-10-25
9566,1521,3,15,4,3,Expansion,193675,28,2026-01-30,2025-10-15
9567,61,4,25,2,3,Renewal,66665,53,2025-07-29,2025-02-15
9568,290,4,26,3,2,New,221118,72,2026-04-02,2025-10-14
9569,1177,2,23,4,2,Renewal,110181,63,2025-07-20,2025-02-23
9570,357,1,21,1,1,New,69513,24,2025-06-11,2025-05-01
9571,102,1,3,3,2,Renewal,18212,19,2025-10-13,2025-08-10
9572,1879,3,28,3,1,Renewal,219185,13,2025-04-15,2025-01-17
9573,262,2,10,4,1,New,89305,29,2025-08-31,2025-06-05
9574,722,4,29,5,2,Expansion,189715,94,2025-05-02,2025-01-11
9575,1103,1,18,2,1,Expansion,25316,13,2025-12-20,2025-07-24
9576,1234,2,22,5,2,Renewal,112959,35,2026-02-15,2025-10-24
9577,700,4,9,2,1,Renewal,112530,10,2025-11-28,2025-09-30
9578,1656,3,20,4,3,New,10973,24,2025-08-12,2025-02-17
9579,1035,1,27,3,2,Renewal,167254,48,2025-12-05,2025-10-25
9580,179,3,17,3,3,Renewal,247787,76,2025-11-19,2025-09-17
9581,1038,1,29,2,3,New,25018,93,2025-09-02,2025-04-06
9582,670,5,29,1,3,Expansion,29069,45,2025-07-14,2025-02-24
9583,1160,3,2,4,2,New,244652,66,2025-06-04,2025-04-08
9584,356,5,11,1,2,Renewal,108251,27,2026-03-14,2025-10-16
9585,1282,2,17,4,2,New,134575,69,2025-04-11,2025-03-01
9586,398,2,28,4,3,Expansion,49041,80,2026-01-29,2025-08-17
9587,1602,1,18,5,2,Renewal,16531,73,2026-02-12,2025-10-26
9588,323,1,11,2,3,Expansion,33413,73,2025-12-24,2025-08-26
9589,70,5,13,2,3,Expansion,47747,73,2026-01-01,2025-08-23
9590,1621,5,9,2,1,Expansion,38508,31,2025-07-07,2025-05-27
9591,1346,5,24,4,3,Renewal,11532,93,2025-08-09,2025-05-09
9592,852,5,20,5,2,New,139403,12,2025-07-24,2025-05-26
9593,1058,3,8,3,2,Renewal,75623,26,2025-06-14,2025-04-27
9594,1790,3,6,1,3,Renewal,228360,65,2025-08-21,2025-05-05
9595,1398,1,25,1,3,Expansion,185054,79,2025-12-06,2025-08-17
9596,1160,5,13,1,2,New,150797,63,2025-10-17,2025-05-02
9597,341,3,2,3,2,Expansion,196948,84,2025-07-26,2025-03-20
9598,286,3,17,2,2,New,216791,52,2025-06-25,2025-02-14
9599,808,1,28,3,1,New,238041,94,2025-08-10,2025-04-19
9600,1203,3,15,2,1,Renewal,10237,89,2025-12-13,2025-08-31
9601,1619,3,5,3,3,Expansion,70803,48,2025-12-23,2025-10-05
9602,175,1,29,3,2,New,14355,61,2025-09-26,2025-06-08
9603,437,3,23,5,3,New,248864,51,2026-01-24,2025-07-28
9604,1935,3,1,1,1,Renewal,145533,53,2026-03-03,2025-10-14
9605,861,5,29,3,3,Expansion,240968,11,2026-01-16,2025-09-17
9606,281,2,18,2,2,New,144772,71,2025-08-17,2025-05-31
9607,459,4,28,2,3,Expansion,173530,74,2025-07-14,2025-03-26
9608,1278,3,21,3,1,Expansion,35261,45,2025-05-23,2025-01-17
9609,1486,3,25,1,1,Expansion,209168,10,2025-12-17,2025-07-19
9610,584,4,23,1,3,Expansion,169973,19,2025-04-26,2025-03-19
9611,222,1,25,1,2,Expansion,189935,28,2025-12-11,2025-09-25
9612,97,3,12,4,2,Expansion,40380,86,2025-11-26,2025-10-26
9613,1439,2,19,4,1,Renewal,204007,88,2025-10-12,2025-09-03
9614,1253,2,6,1,1,Expansion,233577,52,2025-09-16,2025-07-31
9615,330,1,20,5,3,Renewal,135977,54,2025-07-27,2025-03-27
9616,993,1,15,5,3,Renewal,65254,56,2025-09-05,2025-05-29
9617,262,3,4,2,3,Renewal,41724,26,2025-06-30,2025-01-11
9618,1286,3,23,3,1,New,162576,82,2025-06-09,2025-01-08
9619,214,5,10,2,1,Renewal,106293,90,2026-01-20,2025-10-05
9620,173,4,7,3,2,Renewal,41512,50,2025-05-23,2025-02-24
9621,1639,1,26,2,3,New,90593,14,2025-08-30,2025-04-14
9622,253,2,16,5,1,Renewal,130090,10,2025-07-27,2025-02-22
9623,93,2,30,3,1,Renewal,44375,61,2025-08-21,2025-05-01
9624,1125,5,15,5,2,New,99379,30,2026-04-19,2025-10-21
9625,68,1,27,4,1,Expansion,218123,86,2025-06-22,2025-02-04
9626,1812,4,16,1,3,Renewal,60892,28,2025-10-13,2025-04-28
9627,1134,2,27,3,1,New,153567,34,2025-07-09,2025-06-01
9628,174,4,2,3,2,New,115141,46,2025-02-24,2025-01-22
9629,1763,5,3,4,1,Renewal,108522,13,2025-06-14,2025-04-09
9630,188,2,9,3,1,Renewal,68659,67,2025-11-29,2025-06-07
9631,860,5,17,5,2,Renewal,142650,31,2025-11-30,2025-09-04
9632,989,1,15,2,2,Renewal,123526,33,2025-12-15,2025-06-19
9633,1198,5,19,4,3,Renewal,216360,63,2025-04-23,2025-03-09
9634,1717,3,1,4,2,Renewal,46705,75,2025-06-06,2025-03-09
9635,17,5,8,3,1,Renewal,59852,37,2025-07-23,2025-02-11
9636,284,4,23,4,3,Renewal,246073,13,2025-08-31,2025-03-12
9637,522,5,25,5,3,New,55561,78,2025-07-07,2025-04-06
9638,1617,2,3,5,2,New,239621,82,2025-04-24,2025-02-18
9639,128,4,21,3,3,New,101123,34,2025-08-10,2025-04-12
9640,919,3,19,4,3,Expansion,87350,59,2026-01-22,2025-10-05
9641,881,4,4,5,2,Expansion,129354,23,2025-09-01,2025-06-05
9642,1354,5,12,1,3,New,232799,63,2025-08-03,2025-03-01
9643,546,1,11,2,3,Expansion,76001,68,2025-10-25,2025-08-19
9644,397,1,8,2,3,Renewal,212627,35,2025-09-05,2025-07-12
9645,1950,2,10,3,2,Renewal,247186,48,2026-02-05,2025-09-30
9646,157,1,11,2,3,New,107685,71,2025-05-29,2025-04-26
9647,428,3,29,1,2,Expansion,12985,48,2025-09-27,2025-07-17
9648,104,4,2,5,2,New,233009,14,2025-05-21,2025-02-09
9649,977,3,12,2,2,Renewal,71447,56,2025-06-26,2025-05-14
9650,1020,1,3,2,2,Expansion,75145,31,2025-08-08,2025-05-13
9651,1287,3,23,3,2,Renewal,32686,57,2026-03-13,2025-10-26
9652,1413,5,20,1,2,New,163819,80,2025-07-04,2025-03-09
9653,536,4,3,4,1,Renewal,135416,19,2025-07-06,2025-04-21
9654,1790,1,30,3,2,Renewal,38307,20,2026-01-25,2025-10-06
9655,493,1,14,5,1,New,116895,65,2025-05-03,2025-02-13
9656,371,1,26,2,3,Renewal,155837,76,2025-11-26,2025-08-23
9657,1306,4,28,5,1,New,94587,23,2025-09-02,2025-07-14
9658,1490,2,10,4,3,Renewal,40375,19,2025-12-25,2025-10-22
9659,419,2,20,2,1,Expansion,162372,14,2025-12-06,2025-08-10
9660,1325,2,5,5,1,Renewal,235032,10,2025-06-30,2025-01-04
9661,791,2,10,5,1,Renewal,155083,63,2026-02-24,2025-10-26
9662,1192,4,30,1,2,Expansion,187792,80,2025-05-20,2025-02-11
9663,1561,5,2,5,3,New,166774,89,2025-04-21,2025-03-06
9664,1725,1,7,1,3,Expansion,194732,32,2025-11-17,2025-08-24
9665,1988,4,27,2,3,Expansion,110082,53,2025-12-28,2025-07-31
9666,766,4,19,4,2,Expansion,212297,42,2025-05-11,2025-04-03
9667,1907,3,18,2,1,Expansion,127906,93,2025-07-13,2025-06-12
9668,621,3,14,3,3,New,243391,58,2025-09-26,2025-08-19
9669,1429,4,25,2,3,Expansion,168419,89,2026-03-17,2025-10-10
9670,1640,3,29,5,2,Renewal,171450,95,2025-06-19,2025-02-06
9671,1072,3,19,1,2,Renewal,86063,24,2025-12-26,2025-07-15
9672,38,3,6,3,2,Expansion,67744,92,2025-11-11,2025-05-21
9673,1045,3,1,2,1,Renewal,146021,36,2025-11-21,2025-09-16
9674,552,5,24,1,1,New,166993,18,2025-09-15,2025-06-12
9675,335,1,18,3,1,Renewal,191616,30,2025-05-19,2025-04-18
9676,564,5,15,3,3,Expansion,218063,54,2025-07-14,2025-04-07
9677,1754,1,4,1,3,Expansion,131863,93,2025-11-20,2025-05-29
9678,1709,1,5,3,2,Renewal,59856,94,2026-01-05,2025-07-11
9679,1285,2,18,1,2,Renewal,243625,60,2025-12-19,2025-07-29
9680,853,3,20,2,1,Expansion,103504,23,2025-10-29,2025-07-12
9681,1256,5,16,3,1,Expansion,139448,93,2025-03-04,2025-01-15
9682,1050,5,15,2,1,Expansion,238163,87,2026-01-06,2025-09-14
9683,934,5,29,5,1,Renewal,115182,65,2025-11-27,2025-07-29
9684,302,3,17,5,2,Renewal,68545,14,2025-08-17,2025-05-07
9685,1129,4,27,4,1,New,16452,42,2025-02-28,2025-01-28
9686,1279,3,7,4,2,New,225701,92,2026-01-09,2025-08-12
9687,1021,2,20,2,2,Expansion,142252,72,2025-09-03,2025-07-17
9688,1949,2,25,5,3,New,80619,44,2025-06-15,2025-02-26
9689,754,2,21,2,2,Expansion,14834,31,2026-02-27,2025-10-10
9690,48,5,17,4,2,New,92893,73,2026-03-03,2025-09-30
9691,1923,3,19,3,2,Expansion,117772,40,2025-08-01,2025-05-19
9692,1369,3,30,2,2,New,133549,49,2025-10-15,2025-08-07
9693,1983,4,29,4,2,Expansion,50379,72,2025-08-18,2025-04-26
9694,1224,4,11,3,1,New,148940,82,2025-10-29,2025-09-18
9695,164,4,23,4,3,Expansion,220493,59,2025-12-07,2025-07-21
9696,1024,1,11,4,3,Expansion,175210,35,2025-06-01,2025-01-10
9697,748,5,5,3,2,Renewal,173753,68,2026-01-03,2025-08-28
9698,1733,5,2,1,1,New,54605,67,2025-06-10,2025-04-17
9699,953,2,25,4,2,Expansion,28448,27,2025-10-03,2025-06-15
9700,698,4,20,5,1,Renewal,240234,57,2025-06-09,2025-03-08
9701,1950,1,6,1,1,Renewal,167797,88,2025-06-12,2025-01-31
9702,431,4,20,4,2,Renewal,204200,83,2025-08-29,2025-05-26
9703,1352,4,10,5,1,New,184678,15,2025-08-06,2025-06-28
9704,211,5,25,2,2,Expansion,237093,40,2026-01-07,2025-07-13
9705,1370,2,4,5,3,New,36586,64,2026-01-29,2025-09-03
9706,1614,1,17,4,2,Expansion,230875,83,2025-10-13,2025-05-22
9707,507,5,23,1,1,Expansion,155897,35,2025-08-08,2025-03-13
9708,211,4,17,5,2,Renewal,186220,32,2026-02-07,2025-08-30
9709,1842,5,1,2,1,New,176156,13,2025-10-05,2025-06-09
9710,351,5,28,4,3,Expansion,186920,86,2025-07-08,2025-02-22
9711,1955,4,3,4,1,Expansion,74596,71,2025-03-17,2025-01-20
9712,1390,1,4,1,3,New,126435,35,2025-10-26,2025-06-29
9713,1727,4,17,3,2,Expansion,196132,25,2025-08-05,2025-03-15
9714,1443,1,1,3,3,New,194286,37,2026-02-28,2025-09-14
9715,632,5,22,5,2,New,186234,69,2026-01-14,2025-10-07
9716,711,4,16,5,2,Renewal,188756,76,2025-06-20,2025-01-12
9717,1124,3,15,4,1,Renewal,99074,83,2026-03-02,2025-10-21
9718,339,2,7,3,2,Expansion,235648,93,2025-07-06,2025-02-07
9719,1167,1,29,4,2,New,32171,17,2025-05-06,2025-03-22
9720,995,5,14,3,1,Renewal,42565,79,2025-10-24,2025-06-01
9721,965,1,15,5,3,Expansion,62338,77,2026-02-09,2025-09-29
9722,515,5,16,5,2,Renewal,207789,41,2025-12-23,2025-10-13
9723,800,5,18,4,1,Renewal,175020,62,2026-01-28,2025-10-01
9724,137,2,3,2,2,Renewal,175984,70,2025-06-09,2025-04-20
9725,1709,2,26,5,1,New,103887,87,2025-04-12,2025-01-01
9726,832,1,24,2,3,Expansion,227380,23,2025-08-15,2025-06-16
9727,793,2,20,3,2,Expansion,32484,30,2026-01-31,2025-10-07
9728,1061,5,3,2,1,Expansion,141564,86,2025-11-12,2025-09-22
9729,1019,5,27,1,1,New,232750,51,2026-02-10,2025-09-19
9730,1656,3,17,2,2,Renewal,71566,16,2025-12-26,2025-07-29
9731,134,4,30,4,1,Expansion,43078,40,2026-03-15,2025-09-26
9732,210,2,23,5,3,Expansion,165126,73,2025-12-31,2025-07-19
9733,987,5,20,5,2,Renewal,215115,32,2025-08-09,2025-05-21
9734,257,3,23,2,2,New,204532,69,2025-08-23,2025-06-22
9735,1499,3,26,4,1,Expansion,132374,22,2025-06-18,2025-01-09
9736,1155,4,7,2,2,Expansion,203603,63,2025-04-28,2025-02-08
9737,1872,1,18,3,1,Renewal,86406,73,2025-08-05,2025-02-09
9738,1726,2,12,2,1,New,205402,68,2025-10-21,2025-08-19
9739,1053,4,4,4,3,Expansion,61421,47,2025-11-11,2025-06-10
9740,544,5,8,5,3,New,220174,70,2025-07-28,2025-05-29
9741,745,2,4,2,1,Expansion,188522,43,2025-10-08,2025-07-28
9742,1156,4,28,5,1,Renewal,126095,16,2025-04-10,2025-02-06
9743,1997,4,4,1,1,Expansion,22472,38,2025-12-18,2025-09-18
9744,1695,2,8,1,1,Expansion,51131,85,2026-01-14,2025-08-18
9745,520,3,11,2,2,Renewal,225117,91,2025-12-21,2025-08-08
9746,1404,2,21,3,1,Renewal,143266,32,2025-09-16,2025-04-14
9747,824,2,15,5,3,New,203566,41,2025-05-13,2025-02-15
9748,1676,4,14,4,1,Expansion,47188,91,2025-09-16,2025-04-15
9749,840,5,19,3,1,Expansion,62622,81,2025-08-26,2025-04-09
9750,1450,3,27,3,3,New,91620,79,2025-08-09,2025-03-19
9751,1295,5,12,3,3,Renewal,227163,95,2025-07-06,2025-02-20
9752,193,3,19,5,2,Expansion,228679,22,2025-06-24,2025-01-14
9753,1555,2,24,5,2,Renewal,142405,91,2025-05-18,2025-03-17
9754,1329,3,20,1,3,Renewal,80248,70,2025-05-14,2025-03-18
9755,1745,3,13,2,1,Expansion,233403,53,2025-07-20,2025-03-17
9756,1461,5,17,3,3,Expansion,143782,26,2025-04-09,2025-02-02
9757,592,1,5,2,3,Expansion,40073,42,2025-04-16,2025-01-12
9758,1756,1,20,5,2,New,71566,21,2025-07-17,2025-04-27
9759,1359,2,22,3,2,Renewal,213550,80,2025-07-01,2025-01-02
9760,493,3,17,5,1,Renewal,118947,53,2026-02-03,2025-10-22
9761,1285,3,29,4,1,Renewal,30999,94,2025-11-05,2025-08-25
9762,1044,3,7,5,3,Expansion,242965,77,2025-12-02,2025-08-27
9763,1607,3,23,4,1,Renewal,230839,65,2025-07-16,2025-05-17
9764,1231,2,18,4,2,New,183250,10,2025-08-21,2025-03-01
9765,35,1,22,2,3,New,17154,16,2025-05-26,2025-04-05
9766,912,5,14,2,2,New,112890,87,2025-03-06,2025-01-01
9767,686,1,1,5,3,New,61384,33,2025-12-08,2025-09-28
9768,363,3,5,5,2,Expansion,103998,33,2025-03-18,2025-01-14
9769,1926,5,3,2,2,Expansion,44830,80,2025-08-08,2025-05-08
9770,1088,2,18,3,2,Renewal,186974,93,2026-02-26,2025-09-06
9771,979,5,13,2,3,Expansion,24265,30,2025-08-26,2025-04-28
9772,1064,5,22,4,1,Renewal,24964,17,2025-02-06,2025-01-03
9773,1362,4,30,5,1,Expansion,104156,28,2025-07-29,2025-06-05
9774,695,1,15,4,2,Renewal,51619,37,2025-08-03,2025-04-14
9775,95,1,19,1,2,Expansion,93857,16,2025-12-20,2025-10-16
9776,1067,1,13,3,1,New,101876,27,2025-09-25,2025-08-18
9777,1343,2,23,4,2,Expansion,10319,24,2025-08-01,2025-03-16
9778,1578,4,30,4,2,Renewal,45202,44,2025-09-26,2025-06-12
9779,846,4,3,5,1,Expansion,222414,27,2025-10-27,2025-06-03
9780,1576,2,6,1,3,Expansion,185925,40,2025-07-09,2025-03-13
9781,1070,1,28,4,2,Renewal,35213,26,2025-12-30,2025-10-28
9782,2,4,22,3,1,New,179217,59,2025-09-16,2025-07-22
9783,1563,1,4,2,1,New,230319,69,2025-08-25,2025-03-20
9784,544,5,2,2,1,Expansion,209589,89,2025-12-09,2025-09-20
9785,1517,3,24,5,2,New,79123,68,2025-09-08,2025-06-02
9786,1343,2,27,3,1,New,83380,41,2026-01-04,2025-09-30
9787,1461,5,24,5,1,Renewal,72834,54,2025-03-31,2025-02-09
9788,1112,2,16,1,1,Expansion,76882,90,2025-09-15,2025-07-05
9789,756,5,27,2,1,Expansion,85820,46,2025-10-31,2025-08-04
9790,1883,2,6,1,1,New,29637,88,2025-10-10,2025-05-10
9791,139,1,16,2,3,New,247026,40,2026-02-23,2025-10-19
9792,1666,1,23,5,3,Renewal,14365,95,2025-04-05,2025-02-24
9793,1296,4,5,2,2,Renewal,244997,74,2025-11-06,2025-07-11
9794,945,1,6,2,3,Renewal,238082,91,2025-03-14,2025-01-24
9795,1020,3,30,2,1,Renewal,50181,23,2025-04-13,2025-03-07
9796,827,2,6,4,2,Expansion,247443,39,2026-03-02,2025-10-28
9797,1276,3,17,2,1,Renewal,146344,58,2025-10-15,2025-06-02
9798,256,2,13,4,1,Expansion,17315,53,2026-01-05,2025-07-30
9799,451,2,17,2,1,Renewal,67685,18,2026-01-31,2025-09-03
9800,1772,2,14,3,3,Expansion,178201,40,2025-08-07,2025-04-18
9801,1633,3,13,5,1,Renewal,134058,92,2025-10-20,2025-06-25
9802,1904,5,11,5,2,Renewal,180322,80,2025-06-01,2025-01-25
9803,1038,4,13,1,3,New,232791,59,2026-02-08,2025-10-11
9804,991,3,13,4,1,New,150346,60,2025-06-26,2025-03-31
9805,1095,5,9,1,1,Renewal,183811,19,2026-02-20,2025-08-28
9806,1098,1,23,3,3,New,244361,57,2025-12-16,2025-08-01
9807,447,3,14,2,1,Renewal,188154,80,2025-03-23,2025-01-13
9808,1592,3,12,4,3,New,32654,71,2025-10-07,2025-05-27
9809,308,5,12,1,2,Renewal,183058,62,2025-12-09,2025-08-22
9810,1875,1,21,2,1,Expansion,132251,56,2025-09-20,2025-07-25
9811,1881,1,9,2,2,Expansion,78448,91,2025-09-27,2025-07-27
9812,1553,3,24,1,2,Expansion,238521,93,2025-12-21,2025-09-13
9813,947,3,17,5,3,Renewal,103714,80,2025-10-19,2025-04-28
9814,90,3,29,5,1,New,220445,24,2025-11-24,2025-09-20
9815,1722,1,18,1,2,New,145911,57,2025-06-04,2025-01-17
9816,1743,5,15,5,3,New,121717,41,2025-08-19,2025-05-10
9817,836,1,24,5,3,Expansion,56701,49,2025-10-31,2025-08-29
9818,290,2,20,4,3,Expansion,219621,36,2025-07-08,2025-01-11
9819,171,4,19,2,3,Expansion,57566,88,2025-10-10,2025-04-14
9820,1221,1,24,5,2,Renewal,216783,54,2025-07-05,2025-04-25
9821,1017,4,16,1,2,Renewal,107614,94,2025-04-19,2025-01-26
9822,187,5,3,5,2,Renewal,47440,49,2026-01-17,2025-08-31
9823,1397,3,23,5,1,Renewal,98720,35,2025-10-17,2025-05-17
9824,1907,4,9,3,2,Expansion,30108,17,2025-06-26,2025-02-25
9825,1143,3,11,3,2,New,75898,52,2025-10-04,2025-08-01
9826,359,1,15,5,1,Expansion,82069,11,2025-08-04,2025-02-23
9827,789,3,7,3,3,Renewal,133045,19,2025-09-15,2025-07-28
9828,31,2,20,4,1,Expansion,141011,27,2025-04-03,2025-01-29
9829,528,3,29,3,3,New,85589,65,2026-03-22,2025-10-23
9830,883,1,9,2,2,New,90833,76,2025-07-23,2025-04-19
9831,1510,4,12,4,1,New,66608,16,2026-02-19,2025-10-12
9832,1398,2,21,4,3,Renewal,83994,45,2025-11-12,2025-07-16
9833,190,4,24,2,2,Expansion,45187,41,2025-07-29,2025-05-26
9834,477,5,5,2,3,Renewal,170377,29,2025-11-01,2025-06-20
9835,1133,3,14,4,3,Expansion,218181,35,2026-01-16,2025-09-04
9836,1025,2,17,4,2,Expansion,244185,92,2025-07-08,2025-03-20
9837,574,2,16,2,3,New,106970,82,2025-08-14,2025-03-01
9838,717,5,1,5,2,Renewal,164397,91,2025-10-23,2025-05-21
9839,1288,4,21,2,2,Renewal,69058,79,2025-10-29,2025-08-27
9840,1128,5,14,2,2,New,184947,85,2025-06-01,2025-03-17
9841,1713,4,28,5,1,Renewal,68879,73,2025-09-20,2025-07-04
9842,1862,1,9,2,1,Renewal,225851,60,2025-10-02,2025-07-09
9843,1753,4,17,5,3,Expansion,50414,47,2025-03-21,2025-01-28
9844,1721,3,21,1,1,Expansion,235374,30,2026-02-15,2025-10-26
9845,588,4,1,2,2,Expansion,174926,80,2025-05-31,2025-04-09
9846,1641,2,13,3,3,Expansion,228508,87,2025-09-13,2025-03-26
9847,1684,5,6,1,2,Expansion,75840,46,2025-09-14,2025-05-16
